Date,PKD_Code,Revenue,Profit,Google_Trends,WIBOR,Energy_Price,Rev_Growth_YoY,Profit_Margin,Risk_WIBOR_Weight,Risk_Energy_Weight,Norm_Rev_Growth_YoY,Norm_Profit_Margin,Norm_Google_Trends,Norm_WIBOR,Norm_Energy_Price,Total_Risk_Score,Norm_Total_Risk,PKO_SCORE,PKO_SCORE_FINAL
2022-09-01,16,1983.2118485241756,253.6241043375352,61,5.85,140,-0.013921954577060802,0.12788553301870992,0.5,0.5,39.455364272716665,78.13031323451528,73.4375,100.0,33.33333333333334,66.66666666666667,54.16666666666667,38.66058859538472,68.70886414606142
2022-10-01,16,1884.597888911063,156.13893865806355,63,5.85,140,-0.01976492339826852,0.08285000188994268,0.5,0.5,37.23918038247876,32.901560477991616,76.5625,100.0,33.33333333333334,66.66666666666667,54.16666666666667,29.887482877008615,55.707480805762216
2022-11-01,16,1818.0009793449296,250.96290534728445,78,5.85,140,-0.025201059152531124,0.13804332791817997,0.5,0.5,35.17730450184503,88.33168940449994,100.0,100.0,33.33333333333334,66.66666666666667,54.16666666666667,47.38619589812016,81.63985677985086
2022-12-01,16,1862.3427081999564,185.21987763599392,78,5.85,140,-0.012199373567450489,0.09945531336443324,0.5,0.5,40.10872327563858,49.57811581776111,100.0,100.0,33.33333333333334,66.66666666666667,54.16666666666667,41.11490681291046,72.3460632189387
2023-01-01,16,2037.1470984807897,148.6483288481696,69,5.85,160,0.016465857234239545,0.07296887345986192,0.5,0.5,50.98117949722185,22.978037794496338,85.9375,100.0,66.66666666666669,83.33333333333334,64.58333333333334,32.75454474139915,59.95634905788149
2023-02-01,16,2087.929742682568,105.37305624335482,68,5.85,160,0.01457775713999565,0.050467721250031974,0.5,0.5,50.265040640407776,0.38034604916170167,84.375,100.0,66.66666666666669,83.33333333333334,64.58333333333334,27.551414735288,52.245523501867794
2023-03-01,16,1934.1120008059868,201.83868942104755,74,5.85,160,-0.03828727587978242,0.10435729127213778,0.5,0.5,30.213823849709406,54.501125300464615,93.75,100.0,66.66666666666669,83.33333333333334,64.58333333333334,35.172705548339074,63.53996432922836
2023-04-01,16,1872.319750469207,146.97278957832663,66,5.85,160,-0.0005338116996574938,0.0784976975975898,0.5,0.5,44.533362713750925,28.530582944782417,81.25,100.0,66.66666666666669,83.33333333333334,64.58333333333334,30.52445873641509,56.651452939748204
2023-05-01,16,1825.1075725336862,169.2143126118519,60,5.85,160,-0.009766114722894681,0.09271470633204483,0.5,0.5,41.03163579102127,42.8085887075981,71.875,100.0,66.66666666666669,83.33333333333334,64.58333333333334,29.517041812159334,55.15850232041169
2023-06-01,16,1953.0584501801075,208.01746224978328,62,5.85,160,0.03224001879761862,0.10650856979247103,0.5,0.5,56.964172699561914,56.66163372276721,75.0,100.0,66.66666666666669,83.33333333333334,64.58333333333334,38.00491188775535,67.7371781209701
2023-07-01,16,2011.6986598718788,148.0754074790324,72,5.85,160,0.011565351988260364,0.0736071512263487,0.5,0.5,49.12246330131365,23.61905404470719,90.625,100.0,66.66666666666669,83.33333333333334,64.58333333333334,33.73138313266886,61.40398354378729
2023-08-01,16,2049.9358246623383,281.74727416213614,78,5.85,160,0.00539497117415233,0.13744199734084117,0.5,0.5,46.78209507836072,87.72777886262955,100.0,100.0,66.66666666666669,83.33333333333334,64.58333333333334,48.663517629367455,83.53279526821946
2023-09-01,16,1964.2118485241756,220.35739022996785,64,5.85,160,-0.009580418760678056,0.11218616280903454,0.5,0.5,41.102068547474296,62.36358603380118,78.125,100.0,66.66666666666669,83.33333333333334,64.58333333333334,35.32417110433585,63.764430079394906
2023-10-01,16,1900.597888911063,216.7288827031143,77,5.85,160,0.008489874733567104,0.11403194961312302,0.5,0.5,47.95596329845457,64.21729205016135,98.4375,100.0,66.66666666666669,83.33333333333334,64.58333333333334,43.84483073290197,76.39169865444005
2023-11-01,16,1824.0009793449296,180.84513455616278,66,5.85,160,0.0033003282551375968,0.09914749860557168,0.5,0.5,45.98761644344617,49.26898040235873,81.25,100.0,66.66666666666669,83.33333333333334,64.58333333333334,35.10841434683893,63.44468740188426
2023-12-01,16,1890.3427081999564,216.66681004097057,66,5.85,160,0.015034826767766685,0.11461774052985742,0.5,0.5,50.438402911674146,64.80559625965859,81.25,100.0,66.66666666666669,83.33333333333334,64.58333333333334,39.55097345876729,70.02837804465597
2024-01-01,16,2058.1470984807897,170.529041135321,66,5.85,180,0.010308533937319009,0.08285561380000298,0.5,0.5,48.64576386945176,32.9071964655385,81.25,100.0,100.0,100.0,75.0,30.55016845394323,56.689553688090264
2024-02-01,16,2001.929742682568,115.40000282131003,63,5.85,180,-0.04118912540108133,0.05764438199847865,0.5,0.5,29.11317923602346,7.587797731720052,76.5625,100.0,100.0,100.0,75.0,18.22026331715105,38.41713929130675
2024-03-01,16,1968.1120008059868,126.12011790286532,69,5.85,180,0.017579126744382778,0.06408177880690542,0.5,0.5,51.40343229872876,14.052813716798305,85.9375,100.0,100.0,100.0,75.0,29.01284243297829,54.41129949177793
2024-04-01,16,1917.319750469207,263.74749110783773,59,5.85,180,0.024034356305178584,0.13756051438123107,0.5,0.5,53.851841009810364,87.84680439164802,70.3125,100.0,100.0,100.0,75.0,39.81866318127271,70.42508324920644
2024-05-01,16,1867.1075725336862,116.6524760883972,64,5.85,180,0.023012342193996727,0.06247764071252652,0.5,0.5,53.46420053489013,12.44179318613024,78.125,100.0,100.0,100.0,75.0,26.965118797693087,51.37665693622671
2024-06-01,16,1930.0584501801075,214.7539332564071,60,5.85,180,-0.011776401263300151,0.11126809824664474,0.5,0.5,40.26915274825059,61.44158258305625,71.875,100.0,100.0,100.0,75.0,30.931562341086426,57.254763807467846
2024-07-01,16,2022.6986598718788,255.09313265812614,69,5.85,180,0.005468015771656676,0.1261152428282541,0.5,0.5,46.80980021682911,76.35242774444538,85.9375,100.0,100.0,100.0,75.0,40.09467561393781,70.8341223693268
2024-08-01,16,2066.9358246623383,136.19434344148752,72,5.85,180,0.008292942537750037,0.06589190714894919,0.5,0.5,47.88126874279396,15.870708281109934,90.625,100.0,100.0,100.0,75.0,29.726022279060174,55.468202812806474
2024-09-01,16,1985.2118485241756,237.5747184676021,70,5.85,180,0.010691311131117764,0.1196722247271581,0.5,0.5,48.790947709449036,69.88176634895595,87.5,100.0,100.0,100.0,75.0,39.8636375826259,70.4917334699223
2024-10-01,16,1933.597888911063,153.21727998778783,73,5.85,180,0.017362957305454563,0.0792394741773713,0.5,0.5,51.32144123514895,29.27554206231988,92.1875,100.0,100.0,100.0,75.0,33.907790783008664,61.66541245617635
2024-11-01,16,1810.0009793449296,141.21850680539038,65,5.85,180,-0.00767543447538499,0.07802123226281335,0.5,0.5,41.82461142138103,28.05207337059661,79.6875,100.0,100.0,100.0,75.0,27.064048100533633,51.52326611102833
2024-12-01,16,1890.3427081999564,218.1611751548971,63,5.85,180,0.0,0.11540826655852103,0.5,0.5,44.73583254123101,65.59951398199638,76.5625,100.0,100.0,100.0,75.0,34.50940255876858,62.55697646666231
2021-01-01,23,1500.1470984807897,123.44574336773972,37,0.5,120,0.0,0.08228909251149714,0.5,0.5,44.73583254123101,32.338244559189825,35.9375,0.0,0.0,0.0,12.5,28.169648674207266,53.161720877335
2021-02-01,23,1490.929742682568,110.4786788924397,30,0.5,120,0.0,0.07410052649004104,0.5,0.5,44.73583254123101,24.114546098612855,25.0,0.0,0.0,0.0,12.5,23.243658982091873,45.86160591537723
2021-03-01,23,1390.1120008059868,170.9569008632821,33,0.5,120,0.0,0.1229806668557363,0.5,0.5,44.73583254123101,73.2044031046963,29.6875,0.0,0.0,0.0,12.5,34.46788038330856,62.49544230332172
2021-04-01,23,1289.319750469207,87.10487212857191,24,0.5,120,0.0,0.06755878213831197,0.5,0.5,44.73583254123101,17.54473487478689,15.625,0.0,0.0,0.0,12.5,19.11719673732668,39.746357882848756
2021-05-01,23,1283.1075725336862,64.26957529836102,28,0.5,120,0.0,0.050089000076159795,0.5,0.5,44.73583254123101,0.0,21.875,0.0,0.0,0.0,12.5,17.483249762369304,37.32491539018092
2021-06-01,23,1401.0584501801075,189.7171224000454,31,0.5,120,0.0,0.13540985558144064,0.5,0.5,44.73583254123101,85.68691834875358,26.5625,0.0,0.0,0.0,12.5,36.026883432120016,64.80582096704136
2021-07-01,23,1474.6986598718788,197.71637221855332,35,0.5,120,0.0,0.13407238888772763,0.5,0.5,44.73583254123101,84.34371335274562,32.8125,0.0,0.0,0.0,12.5,37.63324243291843,67.18637921197106
2021-08-01,23,1467.9358246623383,188.6250067217876,27,0.5,120,0.0,0.12849676637953572,0.5,0.5,44.73583254123101,78.74416904703551,20.3125,0.0,0.0,0.0,12.5,32.76333357177641,59.96937374452219
2021-09-01,23,1427.2118485241756,117.24522607214614,23,0.5,120,0.0,0.08214984074955997,0.5,0.5,44.73583254123101,32.198395347829155,14.0625,0.0,0.0,0.0,12.5,21.579178831935135,43.394914507660765
2021-10-01,23,1293.597888911063,110.83364723609108,38,0.5,120,0.0,0.08567859315957116,0.5,0.5,44.73583254123101,35.74228761003088,37.5,0.0,0.0,0.0,12.5,29.31920728437548,54.86531965326596
2021-11-01,23,1294.0009793449296,162.81740803468261,39,0.5,120,0.0,0.12582479506090227,0.5,0.5,44.73583254123101,76.06073383235008,39.0625,0.0,0.0,0.0,12.5,37.85164652883932,67.51004513659467
2021-12-01,23,1370.3427081999564,134.14304593355055,26,0.5,120,0.0,0.09789014465568038,0.5,0.5,44.73583254123101,48.00623186799658,18.75,0.0,0.0,0.0,12.5,26.14699613596862,50.16423266072914
2022-01-01,23,1502.1470984807897,87.97967552642272,29,5.85,140,0.0013332025919494672,0.05856928100809952,0.5,0.5,45.241503921159946,8.516664952388297,23.4375,100.0,33.33333333333334,66.66666666666667,54.16666666666667,11.473700833492309,28.419010020437298
2022-02-01,23,1431.929742682568,75.59557429285671,30,5.85,140,-0.03957262257968219,0.05279279565157746,0.5,0.5,29.726303765852528,2.7153960110983135,25.0,100.0,33.33333333333334,66.66666666666667,54.16666666666667,6.127636998642082,20.49636238460517
2022-03-01,23,1435.1120008059868,205.30705190214044,35,5.85,140,0.03237149235019121,0.1430599505730814,0.5,0.5,57.014039398858024,93.36983550924029,32.8125,100.0,33.33333333333334,66.66666666666667,54.16666666666667,34.788595588172136,62.970729100876206
2022-04-01,23,1275.319750469207,136.59577307652305,31,5.85,140,-0.010858439107060303,0.10710707885317988,0.5,0.5,40.617327281567086,57.262710642498455,26.5625,100.0,33.33333333333334,66.66666666666667,54.16666666666667,20.773156979636482,42.20042313609976
2022-05-01,23,1252.1075725336862,108.0915570183478,34,5.85,140,-0.02416009433939037,0.08632769211643734,0.5,0.5,35.57213280228258,36.39417147814108,31.25,100.0,33.33333333333334,66.66666666666667,54.16666666666667,16.492140802979655,35.85613250682419
2022-06-01,23,1347.0584501801075,195.90049922718242,21,5.85,140,-0.03854228921931002,0.14542835851034502,0.5,0.5,30.117099654843685,95.7484049262369,10.9375,100.0,33.33333333333334,66.66666666666667,54.16666666666667,20.63272754836715,41.99231247075481
2022-07-01,23,1460.6986598718788,118.170556056456,36,5.85,140,-0.009493464923346684,0.08090002360022772,0.5,0.5,41.13504933162442,30.943215950113476,34.375,100.0,33.33333333333334,66.66666666666667,54.16666666666667,18.008324656176686,38.103054876458565
2022-08-01,23,1531.9358246623383,186.47916039168604,20,5.85,140,0.04359863621062687,0.12172778871646849,0.5,0.5,61.2723909523647,71.94614958409329,9.375,100.0,33.33333333333334,66.66666666666667,54.16666666666667,24.750113869194735,48.09411035574511
2022-09-01,23,1452.2118485241756,103.69905730523094,31,5.85,140,0.017516670721204886,0.0714076650804193,0.5,0.5,51.37974330831129,21.410131165543127,26.5625,100.0,33.33333333333334,66.66666666666667,54.16666666666667,16.83136589226868,36.3588501949578
2022-10-01,23,1347.597888911063,193.37382276981822,33,5.85,140,0.04174403843953134,0.14349519568190736,0.5,0.5,60.56895921604345,93.80694800513359,29.6875,100.0,33.33333333333334,66.66666666666667,54.16666666666667,35.00499403250642,63.2914227319972
2022-11-01,23,1261.0009793449296,127.48261023309128,20,5.85,140,-0.025502299091539893,0.10109636100307909,0.5,0.5,35.063046986469566,51.22620425037602,9.375,100.0,33.33333333333334,66.66666666666667,54.16666666666667,12.743321612682742,30.300536013278013
2022-12-01,23,1351.3427081999564,77.86497939188274,33,5.85,140,-0.013865144745403013,0.057620453286496114,0.5,0.5,39.476911715049425,7.563766355362006,29.6875,100.0,33.33333333333334,66.66666666666667,54.16666666666667,11.428743452253894,28.35238502283442
2023-01-01,23,1509.1470984807897,212.89388806402272,31,5.85,160,0.004659996352607276,0.14106901062085744,0.5,0.5,46.503325944196156,91.37035357585853,26.5625,100.0,66.66666666666669,83.33333333333334,64.58333333333334,27.27715183176388,51.83907711227606
2023-02-01,23,1437.929742682568,171.06462968149563,21,5.85,160,0.004190149712764324,0.11896591648654646,0.5,0.5,46.32511747073606,69.172427744884,10.9375,100.0,66.66666666666669,83.33333333333334,64.58333333333334,18.096604123530945,38.23388143127211
2023-03-01,23,1372.1120008059868,84.57536556050769,33,5.85,160,-0.04389901273532515,0.061638820672676585,0.5,0.5,28.085344099763127,11.599374250709808,29.6875,100.0,66.66666666666669,83.33333333333334,64.58333333333334,6.73506141340423,21.396540488014754
2023-04-01,23,1352.319750469207,88.97434671229092,29,5.85,160,0.060377015232196296,0.06579386767176917,0.5,0.5,67.63627452417914,15.77224817277736,23.4375,100.0,66.66666666666669,83.33333333333334,64.58333333333334,17.559915325142548,37.438530614094944
2023-05-01,23,1251.1075725336862,169.4385541947467,21,5.85,160,-0.000798653423983775,0.13543084376957887,0.5,0.5,44.4329107036727,85.70799658516646,10.9375,100.0,66.66666666666669,83.33333333333334,64.58333333333334,20.83605586146843,42.293636702723084
2023-06-01,23,1389.0584501801075,191.31898558356153,35,5.85,160,0.03117904794285975,0.13773285462447948,0.5,0.5,56.56175629306078,88.0198840480108,32.8125,100.0,66.66666666666669,83.33333333333334,64.58333333333334,31.499587030853718,58.096553132193556
2023-07-01,23,1478.6986598718788,83.73192823683196,38,5.85,160,0.012322870208957948,0.056625417002871214,0.5,0.5,49.4097829377249,6.564460941883858,37.5,100.0,66.66666666666669,83.33333333333334,64.58333333333334,14.469160403027571,32.858158412587784
2023-08-01,23,1487.9358246623383,215.60100472275428,29,5.85,160,-0.028721829786634956,0.1448993976414818,0.5,0.5,33.84190884951792,95.21717458974356,23.4375,100.0,66.66666666666669,83.33333333333334,64.58333333333334,23.31059090613742,45.960796285373256
2023-09-01,23,1449.2118485241756,134.45124590896222,26,5.85,160,-0.0020658142977202365,0.09277542551551897,0.5,0.5,43.952288335036805,42.86956840225471,18.75,100.0,66.66666666666669,83.33333333333334,64.58333333333334,14.467933514295312,32.85634021373825
2023-10-01,23,1307.597888911063,112.65361455142583,31,5.85,160,-0.029682444836955257,0.0861531021935506,0.5,0.5,33.47755646901011,36.21883249005527,26.5625,100.0,66.66666666666669,83.33333333333334,64.58333333333334,12.339116772047417,29.701520995130352
2023-11-01,23,1307.0009793449296,102.03659424157209,36,5.85,160,0.03647895660152156,0.07806925614754547,0.5,0.5,58.57196249960887,28.100303298267413,34.375,100.0,66.66666666666669,83.33333333333334,64.58333333333334,20.58748274286947,41.92526152217221
2023-12-01,23,1332.3427081999564,88.61509601841858,38,5.85,160,-0.014060089927379504,0.06651073741990964,0.5,0.5,39.40297081531235,16.49219359774795,37.5,100.0,66.66666666666669,83.33333333333334,64.58333333333334,13.452663297476628,31.351751336483538
2024-01-01,23,1440.1470984807897,133.08483246488206,37,5.85,180,-0.04572118918656776,0.09241058264483758,0.5,0.5,27.39420946940923,42.50316020012098,35.9375,100.0,100.0,100.0,75.0,12.500144880846968,29.940158056881607
2024-02-01,23,1438.929742682568,104.14307508613318,32,5.85,180,0.0006954442698532404,0.07237537177595713,0.5,0.5,44.99960810371783,22.381989735350352,28.125,100.0,100.0,100.0,75.0,11.413780378185422,28.33021035993186
2024-03-01,23,1412.1120008059868,126.67539434779631,24,5.85,180,0.029152139166849222,0.0897063365196912,0.5,0.5,55.792968590468206,39.78731170624355,15.625,100.0,100.0,100.0,75.0,14.382852918389172,32.73025425538945
2024-04-01,23,1321.319750469207,165.80474107309428,34,5.85,180,-0.02292357261605038,0.12548419185758497,0.5,0.5,36.04113402529936,75.71866929608711,31.25,100.0,100.0,100.0,75.0,20.331074066807233,41.5452743663944
2024-05-01,23,1304.1075725336862,111.0637225994037,36,5.85,180,0.04236246439837843,0.0851645408235944,0.5,0.5,60.80352244738012,35.226029770385786,34.375,100.0,100.0,100.0,75.0,20.59876268829119,41.94197793927616
2024-06-01,23,1318.0584501801075,162.71743693258315,22,5.85,180,-0.051113759821117655,0.12345236807240867,0.5,0.5,25.348857434689783,73.67812812068036,12.5,100.0,100.0,100.0,75.0,11.090282854543005,27.850800279907077
2024-07-01,23,1492.6986598718788,76.96408090442607,27,5.85,180,0.009467784329508344,0.05156036042199706,0.5,0.5,48.32687533973876,1.4776731089803548,20.3125,100.0,100.0,100.0,75.0,5.887347223717697,20.140262780105658
2024-08-01,23,1514.9358246623383,129.41953022957506,38,5.85,180,0.018145943899245287,0.08542905126586546,0.5,0.5,51.618420789298376,35.49167507521833,37.5,100.0,100.0,100.0,75.0,18.833861251833177,39.32646629837886
2024-09-01,23,1436.2118485241756,80.51551228756034,36,5.85,180,-0.008970393123157727,0.05606102774482509,0.5,0.5,41.33344561483048,5.997650213314465,34.375,100.0,100.0,100.0,75.0,8.912063727112034,24.622768749911558
2024-10-01,23,1286.597888911063,103.02639068352647,37,5.85,180,-0.01605998310190626,0.08007660479742032,0.5,0.5,38.64442987983858,30.116264329608235,35.9375,100.0,100.0,100.0,75.0,13.397831829873223,31.27049334731673
2024-11-01,23,1246.0009793449296,83.07993381487385,21,5.85,180,-0.04667173243479383,0.06667726205042965,0.5,0.5,27.033677230036844,16.659432689924436,10.9375,100.0,100.0,100.0,75.0,-0.2767602930040596,11.005307913683112
2024-12-01,23,1312.3427081999564,131.33517895933966,21,5.85,180,-0.015011152818947604,0.10007689160667675,0.5,0.5,39.042241480039145,50.20236089565048,10.9375,100.0,100.0,100.0,75.0,10.03439462314184,26.286017168699097
2021-01-01,24,1126.1470984807897,70.81546330598141,34,0.5,120,0.0,0.06288296031798497,0.4,1.0,44.73583254123101,12.84885178548896,31.25,0.0,0.0,0.0,12.5,22.865520119467096,45.30121960901462
2021-02-01,24,1157.929742682568,74.82374979313981,39,0.5,120,0.0,0.06461855761628174,0.4,1.0,44.73583254123101,14.591895536102406,39.0625,0.0,0.0,0.0,12.5,25.557878869589786,49.29118500138803
2021-03-01,24,1099.1120008059868,110.7624715832109,36,0.5,120,0.0,0.10077450842315248,0.4,1.0,44.73583254123101,50.902970785671734,34.375,0.0,0.0,0.0,12.5,31.41384391950365,57.969485353092566
2021-04-01,24,975.3197504692072,111.79364279499819,48,0.5,120,0.0,0.11462255608093291,0.4,1.0,44.73583254123101,64.81043247150112,53.125,0.0,0.0,0.0,12.5,39.82033625666953,70.42756267841766
2021-05-01,24,939.1075725336862,108.38955371068944,36,0.5,120,0.0,0.11541761229574311,0.4,1.0,44.73583254123101,65.60889981641535,34.375,0.0,0.0,0.0,12.5,34.35502972565237,62.328202250882846
2021-06-01,24,1049.0584501801075,145.1607019702088,34,0.5,120,0.0,0.13837236804611497,0.4,1.0,44.73583254123101,88.66214125485772,31.25,0.0,0.0,0.0,12.5,38.02817801334085,67.77165756613933
2021-07-01,24,1073.6986598718788,122.60117174769992,47,0.5,120,0.0,0.11418582916209427,0.4,1.0,44.73583254123101,64.37183180799849,51.5625,0.0,0.0,0.0,12.5,39.263866123969,69.60289673400615
2021-08-01,24,1196.9358246623383,157.28792152147375,50,0.5,120,0.0,0.13140881764972276,0.4,1.0,44.73583254123101,81.66871425861578,56.25,0.0,0.0,0.0,12.5,44.129492614092456,76.81355590300552
2021-09-01,24,1121.2118485241756,138.31784267500484,38,0.5,120,0.0,0.1233645923890916,0.4,1.0,44.73583254123101,73.58997584226196,37.5,0.0,0.0,0.0,12.5,36.888744930821694,66.08306440745659
2021-10-01,24,984.597888911063,131.58300925506654,38,0.5,120,0.0,0.13364136845813632,0.4,1.0,44.73583254123101,83.91084366176193,37.5,0.0,0.0,0.0,12.5,38.952918494721686,69.1420850834485
2021-11-01,24,912.0009793449296,98.74108538041119,40,0.5,120,0.0,0.10826861770623838,0.4,1.0,44.73583254123101,58.42923299241523,40.625,0.0,0.0,0.0,12.5,34.79409636085235,62.978881020684206
2021-12-01,24,1013.3427081999565,146.4959865873871,39,0.5,120,0.0,0.14456707035235308,0.4,1.0,44.73583254123101,94.88342147486918,39.0625,0.0,0.0,0.0,12.5,41.61618405734314,73.08893556356199
2022-01-01,24,1182.1470984807897,169.19961268745968,32,5.85,140,0.04972707391027864,0.1431290682055582,0.4,1.0,63.596850540955764,93.43924968582616,28.125,100.0,33.33333333333334,73.33333333333334,58.33333333333334,34.53773843278529,62.598969071356684
2022-02-01,24,1194.929742682568,107.7927275950296,47,5.85,140,0.03195357942381061,0.09020842292622105,0.4,1.0,56.85552890131691,40.291552277503165,51.5625,100.0,33.33333333333334,73.33333333333334,58.33333333333334,28.917052459229033,54.26934267410701
2022-03-01,24,1111.1120008059868,96.1823792415445,47,5.85,140,0.01091790462773612,0.08656407200333989,0.4,1.0,48.87689252144522,36.63156553553015,51.5625,100.0,33.33333333333334,73.33333333333334,58.33333333333334,25.791464196872923,49.63734888908816
2022-04-01,24,942.3197504692072,109.09101603776584,31,5.85,140,-0.03383505766608785,0.11576857641309798,0.4,1.0,31.90250893137552,65.9613697194541,26.5625,100.0,33.33333333333334,73.33333333333334,58.33333333333334,19.065109956636803,39.6691674072692
2022-05-01,24,989.1075725336862,83.256668093128,32,5.85,140,0.053242036868152764,0.08417352207693518,0.4,1.0,64.93004339554531,34.23075913081964,28.125,100.0,33.33333333333334,73.33333333333334,58.33333333333334,23.095998178160855,45.64277865193474
2022-06-01,24,982.0584501801075,105.03676578980344,44,5.85,140,-0.06386679406518969,0.10695571711698007,0.4,1.0,20.511749808720463,57.11069949992294,46.875,100.0,33.33333333333334,73.33333333333334,58.33333333333334,19.97149817593406,41.0123976238539
2022-07-01,24,1071.6986598718788,105.45729826850928,48,5.85,140,-0.0018627200300674884,0.09840200628889156,0.4,1.0,44.02932010740191,48.520289605827294,53.125,100.0,33.33333333333334,73.33333333333334,58.33333333333334,27.183687286719362,51.700566484699195
2022-08-01,24,1161.9358246623383,161.30973882875432,43,5.85,140,-0.02924133381158822,0.13882844078383708,0.4,1.0,33.644865790373686,89.1201707390542,45.3125,100.0,33.33333333333334,73.33333333333334,58.33333333333334,29.844577218256276,55.64389637684798
2022-09-01,24,1144.2118485241756,149.98159018929258,46,5.85,140,0.02051351850256866,0.1310785152091734,0.4,1.0,52.51641988109177,81.33699467978437,50.0,100.0,33.33333333333334,73.33333333333334,58.33333333333334,35.35565823361773,63.81109271532117
2022-10-01,24,1019.597888911063,57.45316514764275,50,5.85,140,0.03554750664630113,0.05634884670956223,0.4,1.0,58.21867216921555,6.2867040441111754,56.25,100.0,33.33333333333334,73.33333333333334,58.33333333333334,23.931275792920232,46.88062586518678
2022-11-01,24,931.0009793449296,86.30541714183235,32,5.85,140,0.020833310961625662,0.09270174689027558,0.4,1.0,52.637714195278306,42.79557366429889,28.125,100.0,33.33333333333334,73.33333333333334,58.33333333333334,21.121262324776595,42.71630099968163
2022-12-01,24,970.3427081999565,97.44105108231548,49,5.85,140,-0.04243381794929246,0.10041921298411613,0.4,1.0,28.64107889490363,50.54615097773499,54.6875,100.0,33.33333333333334,73.33333333333334,58.33333333333334,23.441137197351416,46.154260541956006
2023-01-01,24,1164.1470984807897,75.63217439268264,43,5.85,160,-0.015226531472379623,0.06496788463535452,0.4,1.0,38.96055035406485,14.942721317009521,45.3125,100.0,66.66666666666669,106.66666666666669,79.16666666666669,12.437126036288019,29.84676671041037
2023-02-01,24,1126.929742682568,109.29096076116242,47,5.85,160,-0.05690711141505511,0.09698116628016565,0.4,1.0,23.15149289863968,47.093353587741966,51.5625,100.0,66.66666666666669,106.66666666666669,79.16666666666669,15.99953525380696,35.126111259395486
2023-03-01,24,1071.1120008059868,59.71362600015171,46,5.85,160,-0.03599997117390907,0.0557491895854202,0.4,1.0,31.081377313767447,5.684474135265198,50.0,100.0,66.66666666666669,106.66666666666669,79.16666666666669,9.627974687849933,25.68371947099761
2023-04-01,24,945.3197504692072,100.36993346389629,33,5.85,160,0.0031836327302980916,0.10617564418185266,0.4,1.0,45.94335491302803,56.327279719348915,29.6875,100.0,66.66666666666669,106.66666666666669,79.16666666666669,18.12137908444486,38.270596908598236
2023-05-01,24,928.1075725336862,74.70094615884692,32,5.85,160,-0.06167175511935785,0.08048737923225555,0.4,1.0,21.344307725603514,30.52880116188721,28.125,100.0,66.66666666666669,106.66666666666669,79.16666666666669,5.113219216725158,18.993036780960306
2023-06-01,24,1069.0584501801075,77.81262604527367,35,5.85,160,0.08858943170240474,0.07278612879601143,0.4,1.0,78.33698246891795,22.794509078131576,32.8125,100.0,66.66666666666669,106.66666666666669,79.16666666666669,22.070413222968362,44.12290375488753
2023-07-01,24,1088.6986598718788,150.51240759560943,44,5.85,160,0.015862667964922528,0.13824983270698815,0.4,1.0,50.75239540092944,88.5390801868877,46.875,100.0,66.66666666666669,106.66666666666669,79.16666666666669,31.16270132432303,57.5973023134899
2023-08-01,24,1166.9358246623383,120.67861521183985,46,5.85,160,0.004303163646282249,0.10341495449996929,0.4,1.0,46.36798260770646,53.55474550181349,50.0,100.0,66.66666666666669,106.66666666666669,79.16666666666669,23.7880105493413,46.66831264214998
2023-09-01,24,1048.2118485241756,111.56118398435419,47,5.85,160,-0.08390054702179717,0.10642999708639639,0.4,1.0,12.91313309142938,56.58272390628698,51.5625,100.0,66.66666666666669,106.66666666666669,79.16666666666669,14.825901375352872,33.386833921954704
2023-10-01,24,977.597888911063,72.31204817793721,43,5.85,160,-0.041192709848444586,0.07396911245224241,0.4,1.0,29.111819688378255,23.982568238568625,45.3125,100.0,66.66666666666669,106.66666666666669,79.16666666666669,11.290476220893863,28.147478649194326
2023-11-01,24,929.0009793449296,129.75701388825823,39,5.85,160,-0.0021482254523590427,0.13967371054845856,0.4,1.0,43.92103054830628,89.96906707131507,39.0625,100.0,66.66666666666669,106.66666666666669,79.16666666666669,27.055539245421564,51.51065633626324
2023-12-01,24,969.3427081999565,62.527875548432846,42,5.85,160,-0.0010305637292364889,0.06450543757072814,0.4,1.0,44.3449492754659,14.478290157328892,43.75,100.0,66.66666666666669,106.66666666666669,79.16666666666669,13.490809480772212,31.408282417712435
2024-01-01,24,1123.1470984807897,122.39506600003294,37,5.85,180,-0.035218916968057457,0.10897509877876997,0.4,1.0,31.377623931091193,59.13874516992974,35.9375,100.0,100.0,140.0,100.0,12.022286213313308,29.23199108402998
2024-02-01,24,1149.929742682568,63.586586976918205,47,5.85,180,0.020409435592009695,0.05529606254777162,0.4,1.0,52.47694219830959,5.229402989451344,51.5625,100.0,100.0,140.0,100.0,12.257713257383145,29.580884320573816
2024-03-01,24,1109.1120008059868,64.26741265295124,35,5.85,180,0.035477148954923265,0.05794492585622407,0.4,1.0,58.19198614932443,7.889631050740839,32.8125,100.0,100.0,140.0,100.0,8.879272054945496,24.5741728348625
2024-04-01,24,978.3197504692072,66.2112873241701,43,5.85,180,0.034908823161285296,0.06767857573397126,0.4,1.0,57.97642544605735,17.66504243604107,45.3125,100.0,100.0,140.0,100.0,14.519686121025416,32.93303545719673
