Data,Kod_PKD,Google_Trend_Score,WIBOR,Cena_Paliwa
2021-03-07,PKD_46,100.0,0.1,249.37189199999997
2021-03-07,PKD_47,100.0,0.1,249.37189199999997
2021-03-07,PKD_49,100.0,0.1,249.37189199999997
2021-03-07,PKD_55,100.0,0.1,249.37189199999997
2021-03-07,PKD_62,66.00976773158618,0.1,249.37189199999997
2021-03-07,PKD_68,79.77841641825316,0.1,249.37189199999997
2021-03-14,PKD_01,100.0,0.1,262.25659199999996
2021-03-14,PKD_10,100.0,0.1,262.25659199999996
2021-03-14,PKD_16,100.0,0.1,262.25659199999996
2021-03-14,PKD_23,100.0,0.1,262.25659199999996
2021-03-14,PKD_24,100.0,0.1,262.25659199999996
2021-03-14,PKD_29,100.0,0.1,262.25659199999996
2021-03-14,PKD_31,100.0,0.1,262.25659199999996
2021-03-14,PKD_35,10.0,0.1,262.25659199999996
2021-03-14,PKD_41,100.0,0.1,262.25659199999996
2021-03-14,PKD_46,100.0,0.1,262.25659199999996
2021-03-14,PKD_47,100.0,0.1,262.25659199999996
2021-03-14,PKD_49,100.0,0.1,262.25659199999996
2021-03-14,PKD_55,100.0,0.1,262.25659199999996
2021-03-14,PKD_62,66.96606331303076,0.1,262.25659199999996
2021-03-14,PKD_68,83.64025281496184,0.1,262.25659199999996
2021-03-21,PKD_01,100.0,0.1,255.45656232000005
2021-03-21,PKD_10,100.0,0.1,255.45656232000005
2021-03-21,PKD_16,100.0,0.1,255.45656232000005
2021-03-21,PKD_23,100.0,0.1,255.45656232000005
2021-03-21,PKD_24,100.0,0.1,255.45656232000005
2021-03-21,PKD_29,100.0,0.1,255.45656232000005
2021-03-21,PKD_31,100.0,0.1,255.45656232000005
2021-03-21,PKD_35,10.0,0.1,255.45656232000005
2021-03-21,PKD_41,97.6475145468437,0.1,255.45656232000005
2021-03-21,PKD_46,100.0,0.1,255.45656232000005
2021-03-21,PKD_47,100.0,0.1,255.45656232000005
2021-03-21,PKD_49,100.0,0.1,255.45656232000005
2021-03-21,PKD_55,100.0,0.1,255.45656232000005
2021-03-21,PKD_62,65.5816760456486,0.1,255.45656232000005
2021-03-21,PKD_68,80.59370052968573,0.1,255.45656232000005
2021-03-28,PKD_01,100.0,0.1,243.98842064000002
2021-03-28,PKD_10,100.0,0.1,243.98842064000002
2021-03-28,PKD_16,100.0,0.1,243.98842064000002
2021-03-28,PKD_23,100.0,0.1,243.98842064000002
2021-03-28,PKD_24,100.0,0.1,243.98842064000002
2021-03-28,PKD_29,100.0,0.1,243.98842064000002
2021-03-28,PKD_31,100.0,0.1,243.98842064000002
2021-03-28,PKD_35,10.0,0.1,243.98842064000002
2021-03-28,PKD_41,81.16627728358179,0.1,243.98842064000002
2021-03-28,PKD_46,100.0,0.1,243.98842064000002
2021-03-28,PKD_47,100.0,0.1,243.98842064000002
2021-03-28,PKD_49,100.0,0.1,243.98842064000002
2021-03-28,PKD_55,100.0,0.1,243.98842064000002
2021-03-28,PKD_62,61.91122435207072,0.1,243.98842064000002
2021-03-28,PKD_68,73.17743988059175,0.1,243.98842064000002
2021-04-04,PKD_01,86.67837734592972,0.1,251.36167935999998
2021-04-04,PKD_10,91.8371640093066,0.1,251.36167935999998
2021-04-04,PKD_16,86.02848148406213,0.1,251.36167935999998
2021-04-04,PKD_23,85.86329903510637,0.1,251.36167935999998
2021-04-04,PKD_24,100.0,0.1,251.36167935999998
2021-04-04,PKD_29,83.50795181377869,0.1,251.36167935999998
2021-04-04,PKD_31,86.75049565700206,0.1,251.36167935999998
2021-04-04,PKD_35,14.438342305423207,0.1,251.36167935999998
2021-04-04,PKD_41,68.80115205550159,0.1,251.36167935999998
2021-04-04,PKD_46,86.03779271850998,0.1,251.36167935999998
2021-04-04,PKD_47,87.5742543525922,0.1,251.36167935999998
2021-04-04,PKD_49,100.0,0.1,251.36167935999998
2021-04-04,PKD_55,84.54546650482153,0.1,251.36167935999998
2021-04-04,PKD_62,55.82979455164656,0.1,251.36167935999998
2021-04-04,PKD_68,67.74790520720377,0.1,251.36167935999998
2021-04-11,PKD_01,50.49024587987448,0.1,238.2785479375
2021-04-11,PKD_10,45.445514702922736,0.1,238.2785479375
2021-04-11,PKD_16,50.511300407247646,0.1,238.2785479375
2021-04-11,PKD_23,45.46498080420827,0.1,238.2785479375
2021-04-11,PKD_24,42.00597271251997,0.1,238.2785479375
2021-04-11,PKD_29,46.334320788140346,0.1,238.2785479375
2021-04-11,PKD_31,49.090467388140574,0.1,238.2785479375
2021-04-11,PKD_35,50.067847853606935,0.1,238.2785479375
2021-04-11,PKD_41,47.830250839689896,0.1,238.2785479375
2021-04-11,PKD_46,45.93492038960796,0.1,238.2785479375
2021-04-11,PKD_47,47.72865087473493,0.1,238.2785479375
2021-04-11,PKD_49,44.24342180039947,0.1,238.2785479375
2021-04-11,PKD_55,47.85926984428639,0.1,238.2785479375
2021-04-11,PKD_62,47.752448781494856,0.1,238.2785479375
2021-04-11,PKD_68,53.348971267460264,0.1,238.2785479375
2021-04-18,PKD_01,32.5126856155635,0.1,246.50928996000005
2021-04-18,PKD_10,25.591606743189313,0.1,246.50928996000005
2021-04-18,PKD_16,31.422408698981865,0.1,246.50928996000005
2021-04-18,PKD_23,29.063535339662554,0.1,246.50928996000005
2021-04-18,PKD_24,10.0,0.1,246.50928996000005
2021-04-18,PKD_29,27.761690907959732,0.1,246.50928996000005
2021-04-18,PKD_31,33.42000022918249,0.1,246.50928996000005
2021-04-18,PKD_35,69.53689597097369,0.1,246.50928996000005
2021-04-18,PKD_41,35.258832799785644,0.1,246.50928996000005
2021-04-18,PKD_46,31.10772131511097,0.1,246.50928996000005
2021-04-18,PKD_47,28.419029819498675,0.1,246.50928996000005
2021-04-18,PKD_49,12.150136918551931,0.1,246.50928996000005
2021-04-18,PKD_55,29.585224507093983,0.1,246.50928996000005
2021-04-18,PKD_62,44.35506955083362,0.1,246.50928996000005
2021-04-18,PKD_68,47.56432476963133,0.1,246.50928996000005
2021-04-25,PKD_01,33.186931789704005,0.1,247.31789184000002
2021-04-25,PKD_10,28.459758292988603,0.1,247.31789184000002
2021-04-25,PKD_16,33.574342438314105,0.1,247.31789184000002
2021-04-25,PKD_23,31.928584959413655,0.1,247.31789184000002
2021-04-25,PKD_24,13.360596740406278,0.1,247.31789184000002
2021-04-25,PKD_29,32.25405582707072,0.1,247.31789184000002
2021-04-25,PKD_31,33.806521718780616,0.1,247.31789184000002
2021-04-25,PKD_35,67.49707250236106,0.1,247.31789184000002
2021-04-25,PKD_41,37.19738577598387,0.1,247.31789184000002
2021-04-25,PKD_46,34.11976391178689,0.1,247.31789184000002
2021-04-25,PKD_47,29.708371903859618,0.1,247.31789184000002
2021-04-25,PKD_49,16.843047292614692,0.1,247.31789184000002
2021-04-25,PKD_55,32.75580827569239,0.1,247.31789184000002
2021-04-25,PKD_62,43.388066816217915,0.1,247.31789184000002
2021-04-25,PKD_68,45.635504631084785,0.1,247.31789184000002
2021-05-02,PKD_01,33.56594976695859,0.1,253.06231311999997
2021-05-02,PKD_10,29.176210242121748,0.1,253.06231311999997
2021-05-02,PKD_16,32.99139899695947,0.1,253.06231311999997
2021-05-02,PKD_23,33.815261774333905,0.1,253.06231311999997
2021-05-02,PKD_24,15.50809434931829,0.1,253.06231311999997
2021-05-02,PKD_29,31.545646648623546,0.1,253.06231311999997
2021-05-02,PKD_31,34.25266423645978,0.1,253.06231311999997
2021-05-02,PKD_35,68.7681731181088,0.1,253.06231311999997
2021-05-02,PKD_41,39.234016349831435,0.1,253.06231311999997
2021-05-02,PKD_46,33.294126332218056,0.1,253.06231311999997
2021-05-02,PKD_47,30.341761414345626,0.1,253.06231311999997
2021-05-02,PKD_49,18.04396508043202,0.1,253.06231311999997
2021-05-02,PKD_55,33.38013131555988,0.1,253.06231311999997
2021-05-02,PKD_62,42.86816194520773,0.1,253.06231311999997
2021-05-02,PKD_68,43.35192092380235,0.1,253.06231311999997
2021-05-09,PKD_01,63.64688188572503,0.1,262.1766744375
2021-05-09,PKD_10,66.76204689948378,0.1,262.1766744375
2021-05-09,PKD_16,63.33804610331317,0.1,262.1766744375
2021-05-09,PKD_23,67.00471724629091,0.1,262.1766744375
2021-05-09,PKD_24,75.31811163812489,0.1,262.1766744375
2021-05-09,PKD_29,62.58302875139501,0.1,262.1766744375
2021-05-09,PKD_31,64.78056630343993,0.1,262.1766744375
2021-05-09,PKD_35,41.244977481909615,0.1,262.1766744375
2021-05-09,PKD_41,57.52506221262283,0.1,262.1766744375
2021-05-09,PKD_46,65.40282681108712,0.1,262.1766744375
2021-05-09,PKD_47,60.83270173369352,0.1,262.1766744375
2021-05-09,PKD_49,75.97118922140666,0.1,262.1766744375
2021-05-09,PKD_55,60.77117356014352,0.1,262.1766744375
2021-05-09,PKD_62,51.18649221786748,0.1,262.1766744375
2021-05-09,PKD_68,54.63694901108188,0.1,262.1766744375
2021-05-16,PKD_01,77.49464138253498,0.1,257.76149568
2021-05-16,PKD_10,80.54098931852846,0.1,257.76149568
2021-05-16,PKD_16,78.21002527465481,0.1,257.76149568
2021-05-16,PKD_23,79.09538856136768,0.1,257.76149568
2021-05-16,PKD_24,100.0,0.1,257.76149568
2021-05-16,PKD_29,77.31685203130368,0.1,257.76149568
2021-05-16,PKD_31,77.83445200317519,0.1,257.76149568
2021-05-16,PKD_35,26.25490593163745,0.1,257.76149568
2021-05-16,PKD_41,66.94836727444023,0.1,257.76149568
2021-05-16,PKD_46,76.53366835804673,0.1,257.76149568
2021-05-16,PKD_47,76.08271161311983,0.1,257.76149568
2021-05-16,PKD_49,99.64964756258888,0.1,257.76149568
2021-05-16,PKD_55,75.43221441221574,0.1,257.76149568
2021-05-16,PKD_62,55.14450252753079,0.1,257.76149568
2021-05-16,PKD_68,57.90915427602498,0.1,257.76149568
2021-05-23,PKD_01,75.94449527198162,0.1,250.06129919999998
2021-05-23,PKD_10,80.22836260593566,0.1,250.06129919999998
2021-05-23,PKD_16,76.67487168237122,0.1,250.06129919999998
2021-05-23,PKD_23,78.71233432414408,0.1,250.06129919999998
2021-05-23,PKD_24,99.8665494710651,0.1,250.06129919999998
2021-05-23,PKD_29,75.70168213374788,0.1,250.06129919999998
2021-05-23,PKD_31,78.05714181768616,0.1,250.06129919999998
2021-05-23,PKD_35,26.53580787170258,0.1,250.06129919999998
2021-05-23,PKD_41,65.60952300632013,0.1,250.06129919999998
2021-05-23,PKD_46,74.93445513771141,0.1,250.06129919999998
2021-05-23,PKD_47,75.2334786749166,0.1,250.06129919999998
2021-05-23,PKD_49,99.60364811443807,0.1,250.06129919999998
2021-05-23,PKD_55,77.37985950700144,0.1,250.06129919999998
2021-05-23,PKD_62,56.13579548217636,0.1,250.06129919999998
2021-05-23,PKD_68,58.85105467200616,0.1,250.06129919999998
2021-05-30,PKD_01,74.62419151574677,0.1,253.62824120000005
2021-05-30,PKD_10,80.92085039853475,0.1,253.62824120000005
2021-05-30,PKD_16,75.00872383955532,0.1,253.62824120000005
2021-05-30,PKD_23,76.52460196981244,0.1,253.62824120000005
2021-05-30,PKD_24,97.63591192015218,0.1,253.62824120000005
2021-05-30,PKD_29,74.51815900725512,0.1,253.62824120000005
2021-05-30,PKD_31,74.57563905659205,0.1,253.62824120000005
2021-05-30,PKD_35,26.167031195600117,0.1,253.62824120000005
2021-05-30,PKD_41,62.99721698353122,0.1,253.62824120000005
2021-05-30,PKD_46,74.90378133287015,0.1,253.62824120000005
2021-05-30,PKD_47,74.86687227364189,0.1,253.62824120000005
2021-05-30,PKD_49,99.33876872041482,0.1,253.62824120000005
2021-05-30,PKD_55,75.17311926136207,0.1,253.62824120000005
2021-05-30,PKD_62,57.91485303557363,0.1,253.62824120000005
2021-05-30,PKD_68,56.84182498262437,0.1,253.62824120000005
2021-06-06,PKD_01,58.28094379796996,0.1,258.2664135
2021-06-06,PKD_10,60.71635629342589,0.1,258.2664135
2021-06-06,PKD_16,56.94400779655397,0.1,258.2664135
2021-06-06,PKD_23,57.64232392979274,0.1,258.2664135
2021-06-06,PKD_24,63.141169936726136,0.1,258.2664135
2021-06-06,PKD_29,54.118545111596234,0.1,258.2664135
2021-06-06,PKD_31,58.003156659472936,0.1,258.2664135
2021-06-06,PKD_35,43.63268357868262,0.1,258.2664135
2021-06-06,PKD_41,51.806144205010625,0.1,258.2664135
2021-06-06,PKD_46,57.1535013156963,0.1,258.2664135
2021-06-06,PKD_47,59.52370943614827,0.1,258.2664135
2021-06-06,PKD_49,64.35006854649693,0.1,258.2664135
2021-06-06,PKD_55,59.790033821070146,0.1,258.2664135
2021-06-06,PKD_62,55.384145393043895,0.1,258.2664135
2021-06-06,PKD_68,50.33603499064399,0.1,258.2664135
2021-06-13,PKD_01,53.12569826602355,0.1,262.20941436
2021-06-13,PKD_10,55.16086225896906,0.1,262.20941436
2021-06-13,PKD_16,51.18158753876358,0.1,262.20941436
2021-06-13,PKD_23,52.589555821595724,0.1,262.20941436
2021-06-13,PKD_24,55.237530434971816,0.1,262.20941436
2021-06-13,PKD_29,48.691381486871705,0.1,262.20941436
2021-06-13,PKD_31,52.84051366756861,0.1,262.20941436
2021-06-13,PKD_35,48.65116487452583,0.1,262.20941436
2021-06-13,PKD_41,49.39712730155465,0.1,262.20941436
2021-06-13,PKD_46,52.80577679841882,0.1,262.20941436
2021-06-13,PKD_47,55.069830362632594,0.1,262.20941436
2021-06-13,PKD_49,57.42726305771393,0.1,262.20941436
2021-06-13,PKD_55,54.818910077841856,0.1,262.20941436
2021-06-13,PKD_62,54.81734942820522,0.1,262.20941436
2021-06-13,PKD_68,49.75447240130435,0.1,262.20941436
2021-06-20,PKD_01,66.77763826092887,0.1,274.89213779999994
2021-06-20,PKD_10,70.88271586108783,0.1,274.89213779999994
2021-06-20,PKD_16,66.03107547783252,0.1,274.89213779999994
2021-06-20,PKD_23,65.86962268473408,0.1,274.89213779999994
2021-06-20,PKD_24,81.98319668628474,0.1,274.89213779999994
2021-06-20,PKD_29,63.54053137938243,0.1,274.89213779999994
2021-06-20,PKD_31,66.07244090658772,0.1,274.89213779999994
2021-06-20,PKD_35,36.308446988365716,0.1,274.89213779999994
2021-06-20,PKD_41,59.93910557217292,0.1,274.89213779999994
2021-06-20,PKD_46,67.94691774879504,0.1,274.89213779999994
2021-06-20,PKD_47,69.37826130752826,0.1,274.89213779999994
2021-06-20,PKD_49,81.24967296099803,0.1,274.89213779999994
2021-06-20,PKD_55,65.77765849874163,0.1,274.89213779999994
2021-06-20,PKD_62,56.7926143333682,0.1,274.89213779999994
2021-06-20,PKD_68,54.495460807612375,0.1,274.89213779999994
2021-06-27,PKD_01,85.4701940307406,0.1,286.48096707999997
2021-06-27,PKD_10,92.29254429569687,0.1,286.48096707999997
2021-06-27,PKD_16,86.002809970797,0.1,286.48096707999997
2021-06-27,PKD_23,88.23365577725765,0.1,286.48096707999997
2021-06-27,PKD_24,100.0,0.1,286.48096707999997
2021-06-27,PKD_29,83.76269849229642,0.1,286.48096707999997
2021-06-27,PKD_31,86.45875857716594,0.1,286.48096707999997
2021-06-27,PKD_35,17.367154413935438,0.1,286.48096707999997
2021-06-27,PKD_41,72.60298833582914,0.1,286.48096707999997
2021-06-27,PKD_46,87.11344395057043,0.1,286.48096707999997
2021-06-27,PKD_47,89.25446768823672,0.1,286.48096707999997
2021-06-27,PKD_49,100.0,0.1,286.48096707999997
2021-06-27,PKD_55,86.50738954371434,0.1,286.48096707999997
2021-06-27,PKD_62,59.46747076601953,0.1,286.48096707999997
2021-06-27,PKD_68,63.45786056812045,0.1,286.48096707999997
2021-07-04,PKD_01,100.0,0.1,289.9755996
2021-07-04,PKD_10,100.0,0.1,289.9755996
2021-07-04,PKD_16,100.0,0.1,289.9755996
2021-07-04,PKD_23,100.0,0.1,289.9755996
2021-07-04,PKD_24,100.0,0.1,289.9755996
2021-07-04,PKD_29,100.0,0.1,289.9755996
2021-07-04,PKD_31,100.0,0.1,289.9755996
2021-07-04,PKD_35,10.0,0.1,289.9755996
2021-07-04,PKD_41,87.01557173686267,0.1,289.9755996
2021-07-04,PKD_46,100.0,0.1,289.9755996
2021-07-04,PKD_47,100.0,0.1,289.9755996
2021-07-04,PKD_49,100.0,0.1,289.9755996
2021-07-04,PKD_55,100.0,0.1,289.9755996
2021-07-04,PKD_62,62.52771936573636,0.1,289.9755996
2021-07-04,PKD_68,72.34844255897472,0.1,289.9755996
2021-07-11,PKD_01,100.0,0.1,290.9232408
2021-07-11,PKD_10,100.0,0.1,290.9232408
2021-07-11,PKD_16,100.0,0.1,290.9232408
2021-07-11,PKD_23,100.0,0.1,290.9232408
2021-07-11,PKD_24,100.0,0.1,290.9232408
2021-07-11,PKD_29,100.0,0.1,290.9232408
2021-07-11,PKD_31,100.0,0.1,290.9232408
2021-07-11,PKD_35,10.0,0.1,290.9232408
2021-07-11,PKD_41,95.05681360042875,0.1,290.9232408
2021-07-11,PKD_46,100.0,0.1,290.9232408
2021-07-11,PKD_47,100.0,0.1,290.9232408
2021-07-11,PKD_49,100.0,0.1,290.9232408
2021-07-11,PKD_55,100.0,0.1,290.9232408
2021-07-11,PKD_62,64.93799802639982,0.1,290.9232408
2021-07-11,PKD_68,77.71277303754086,0.1,290.9232408
2021-07-18,PKD_01,100.0,0.1,293.047348
2021-07-18,PKD_10,100.0,0.1,293.047348
2021-07-18,PKD_16,100.0,0.1,293.047348
2021-07-18,PKD_23,100.0,0.1,293.047348
2021-07-18,PKD_24,100.0,0.1,293.047348
2021-07-18,PKD_29,100.0,0.1,293.047348
2021-07-18,PKD_31,100.0,0.1,293.047348
2021-07-18,PKD_35,10.0,0.1,293.047348
2021-07-18,PKD_41,91.92628535788872,0.1,293.047348
2021-07-18,PKD_46,100.0,0.1,293.047348
2021-07-18,PKD_47,100.0,0.1,293.047348
2021-07-18,PKD_49,100.0,0.1,293.047348
2021-07-18,PKD_55,100.0,0.1,293.047348
2021-07-18,PKD_62,65.1725603442561,0.1,293.047348
2021-07-18,PKD_68,78.126705634112,0.1,293.047348
2021-07-25,PKD_01,96.57962934602526,0.1,281.10693468
2021-07-25,PKD_10,100.0,0.1,281.10693468
2021-07-25,PKD_16,95.13157976089494,0.1,281.10693468
2021-07-25,PKD_23,95.03499162022483,0.1,281.10693468
2021-07-25,PKD_24,100.0,0.1,281.10693468
2021-07-25,PKD_29,94.67826506546761,0.1,281.10693468
2021-07-25,PKD_31,92.15777109297892,0.1,281.10693468
2021-07-25,PKD_35,10.0,0.1,281.10693468
2021-07-25,PKD_41,79.28023820950371,0.1,281.10693468
2021-07-25,PKD_46,97.67142240942559,0.1,281.10693468
2021-07-25,PKD_47,96.04221630357678,0.1,281.10693468
2021-07-25,PKD_49,100.0,0.1,281.10693468
2021-07-25,PKD_55,97.75425224045057,0.1,281.10693468
2021-07-25,PKD_62,59.4701585742236,0.1,281.10693468
2021-07-25,PKD_68,70.82624934245199,0.1,281.10693468
2021-08-01,PKD_01,77.01867602822105,0.1,293.63462463999997
2021-08-01,PKD_10,84.52637219040251,0.1,293.63462463999997
2021-08-01,PKD_16,77.54833657153964,0.1,293.63462463999997
2021-08-01,PKD_23,77.3286104593911,0.1,293.63462463999997
2021-08-01,PKD_24,100.0,0.1,293.63462463999997
2021-08-01,PKD_29,76.69425757845165,0.1,293.63462463999997
2021-08-01,PKD_31,77.49512183421204,0.1,293.63462463999997
2021-08-01,PKD_35,22.26621899967877,0.1,293.63462463999997
2021-08-01,PKD_41,66.29044842515057,0.1,293.63462463999997
2021-08-01,PKD_46,81.40303388190763,0.1,293.63462463999997
2021-08-01,PKD_47,78.8813964296462,0.1,293.63462463999997
2021-08-01,PKD_49,100.0,0.1,293.63462463999997
2021-08-01,PKD_55,79.73728620078546,0.1,293.63462463999997
2021-08-01,PKD_62,57.21834780348097,0.1,293.63462463999997
2021-08-01,PKD_68,63.59475406480801,0.1,293.63462463999997
2021-08-08,PKD_01,51.96778452914549,0.1,277.56800239999995
2021-08-08,PKD_10,52.169879855914104,0.1,277.56800239999995
2021-08-08,PKD_16,48.50701237119226,0.1,277.56800239999995
2021-08-08,PKD_23,50.04702675293624,0.1,277.56800239999995
2021-08-08,PKD_24,51.12623559690239,0.1,277.56800239999995
2021-08-08,PKD_29,52.36078247882724,0.1,277.56800239999995
2021-08-08,PKD_31,51.43355010897119,0.1,277.56800239999995
2021-08-08,PKD_35,50.80003147793654,0.1,277.56800239999995
2021-08-08,PKD_41,51.430754463767414,0.1,277.56800239999995
2021-08-08,PKD_46,56.00314492687265,0.1,277.56800239999995
2021-08-08,PKD_47,55.133705072417406,0.1,277.56800239999995
2021-08-08,PKD_49,51.260424475115045,0.1,277.56800239999995
2021-08-08,PKD_55,53.5548460436062,0.1,277.56800239999995
2021-08-08,PKD_62,51.926570277380634,0.1,277.56800239999995
2021-08-08,PKD_68,53.738699052396456,0.1,277.56800239999995
2021-08-15,PKD_01,30.460402532621327,0.1,277.23531864000006
2021-08-15,PKD_10,28.10077321244652,0.1,277.23531864000006
2021-08-15,PKD_16,27.837475419959606,0.1,277.23531864000006
2021-08-15,PKD_23,29.15459861410643,0.1,277.23531864000006
2021-08-15,PKD_24,10.9899195232884,0.1,277.23531864000006
2021-08-15,PKD_29,31.982734011119696,0.1,277.23531864000006
2021-08-15,PKD_31,32.13015526032403,0.1,277.23531864000006
2021-08-15,PKD_35,69.45812346612568,0.1,277.23531864000006
2021-08-15,PKD_41,37.95025424811677,0.1,277.23531864000006
2021-08-15,PKD_46,36.53527803817672,0.1,277.23531864000006
2021-08-15,PKD_47,33.94429259187061,0.1,277.23531864000006
2021-08-15,PKD_49,13.845317033928971,0.1,277.23531864000006
2021-08-15,PKD_55,32.26032521962535,0.1,277.23531864000006
2021-08-15,PKD_62,46.93419686063316,0.1,277.23531864000006
2021-08-15,PKD_68,42.964382494291996,0.1,277.23531864000006
2021-08-22,PKD_01,21.66504692890966,0.1,265.3884674
2021-08-22,PKD_10,20.764849197619686,0.1,265.3884674
2021-08-22,PKD_16,20.661914263353623,0.1,265.3884674
2021-08-22,PKD_23,23.83078505646638,0.1,265.3884674
2021-08-22,PKD_24,10.0,0.1,265.3884674
2021-08-22,PKD_29,28.27430262744854,0.1,265.3884674
2021-08-22,PKD_31,25.202991995590274,0.1,265.3884674
2021-08-22,PKD_35,74.92871661785155,0.1,265.3884674
2021-08-22,PKD_41,31.41124391138652,0.1,265.3884674
2021-08-22,PKD_46,27.19519979486312,0.1,265.3884674
2021-08-22,PKD_47,27.921870926680295,0.1,265.3884674
2021-08-22,PKD_49,10.0,0.1,265.3884674
2021-08-22,PKD_55,26.378954057032153,0.1,265.3884674
2021-08-22,PKD_62,46.096555064814076,0.1,265.3884674
2021-08-22,PKD_68,38.907601260504165,0.1,265.3884674
2021-08-29,PKD_01,10.0,0.1,276.89422464
2021-08-29,PKD_10,10.0,0.1,276.89422464
2021-08-29,PKD_16,10.0,0.1,276.89422464
2021-08-29,PKD_23,11.327998739050445,0.1,276.89422464
2021-08-29,PKD_24,10.0,0.1,276.89422464
2021-08-29,PKD_29,18.3503222362023,0.1,276.89422464
2021-08-29,PKD_31,10.0,0.1,276.89422464
2021-08-29,PKD_35,90.63542823593089,0.1,276.89422464
2021-08-29,PKD_41,25.913974196713824,0.1,276.89422464
2021-08-29,PKD_46,13.07971888100249,0.1,276.89422464
2021-08-29,PKD_47,12.730876150794991,0.1,276.89422464
2021-08-29,PKD_49,10.0,0.1,276.89422464
2021-08-29,PKD_55,14.081328247369132,0.1,276.89422464
2021-08-29,PKD_62,43.65951494127961,0.1,276.89422464
2021-08-29,PKD_68,34.43062226402972,0.1,276.89422464
2021-09-05,PKD_01,14.430743928293904,0.1,278.9164748
2021-09-05,PKD_10,16.53195712174426,0.1,278.9164748
2021-09-05,PKD_16,19.381229336950422,0.1,278.9164748
2021-09-05,PKD_23,21.79252947168627,0.1,278.9164748
2021-09-05,PKD_24,10.0,0.1,278.9164748
2021-09-05,PKD_29,25.11066821726471,0.1,278.9164748
2021-09-05,PKD_31,19.520812681308303,0.1,278.9164748
2021-09-05,PKD_35,80.82010596858323,0.1,278.9164748
2021-09-05,PKD_41,28.3671936328734,0.1,278.9164748
2021-09-05,PKD_46,20.534047513468476,0.1,278.9164748
2021-09-05,PKD_47,20.837211654010332,0.1,278.9164748
2021-09-05,PKD_49,10.0,0.1,278.9164748
2021-09-05,PKD_55,24.28211439383183,0.1,278.9164748
2021-09-05,PKD_62,45.47914511894817,0.1,278.9164748
2021-09-05,PKD_68,39.07132430710042,0.1,278.9164748
2021-09-12,PKD_01,24.361767616741176,0.1,275.07763692
2021-09-12,PKD_10,27.04555831674758,0.1,275.07763692
2021-09-12,PKD_16,29.83535957854103,0.1,275.07763692
2021-09-12,PKD_23,31.452215232739334,0.1,275.07763692
2021-09-12,PKD_24,12.063562004032583,0.1,275.07763692
2021-09-12,PKD_29,31.033023151662267,0.1,275.07763692
2021-09-12,PKD_31,26.841601278460637,0.1,275.07763692
2021-09-12,PKD_35,75.67369308592231,0.1,275.07763692
2021-09-12,PKD_41,33.71198899860104,0.1,275.07763692
2021-09-12,PKD_46,27.011851598950003,0.1,275.07763692
2021-09-12,PKD_47,30.51499880260486,0.1,275.07763692
2021-09-12,PKD_49,13.023778085665754,0.1,275.07763692
2021-09-12,PKD_55,32.52027814485604,0.1,275.07763692
2021-09-12,PKD_62,46.638165612399035,0.1,275.07763692
2021-09-12,PKD_68,43.055604357325244,0.1,275.07763692
2021-09-19,PKD_01,48.54810701463492,0.1,286.49137696
2021-09-19,PKD_10,54.238537976795456,0.1,286.49137696
2021-09-19,PKD_16,54.606970065209424,0.1,286.49137696
2021-09-19,PKD_23,53.918414029975196,0.1,286.49137696
2021-09-19,PKD_24,56.345054196996564,0.1,286.49137696
2021-09-19,PKD_29,52.66896596854696,0.1,286.49137696
2021-09-19,PKD_31,50.75819576409198,0.1,286.49137696
2021-09-19,PKD_35,52.15003679768155,0.1,286.49137696
2021-09-19,PKD_41,49.26035433281821,0.1,286.49137696
2021-09-19,PKD_46,51.66093650859356,0.1,286.49137696
2021-09-19,PKD_47,53.27711445922072,0.1,286.49137696
2021-09-19,PKD_49,54.364848581470525,0.1,286.49137696
2021-09-19,PKD_55,55.26854874534574,0.1,286.49137696
2021-09-19,PKD_62,52.05735753269458,0.1,286.49137696
2021-09-19,PKD_68,51.9282469856266,0.1,286.49137696
2021-09-26,PKD_01,73.20617226526073,0.1,296.16275920000004
2021-09-26,PKD_10,82.43141870213037,0.1,296.16275920000004
2021-09-26,PKD_16,76.72534952824832,0.1,296.16275920000004
2021-09-26,PKD_23,76.59051970507235,0.1,296.16275920000004
2021-09-26,PKD_24,99.67715616253335,0.1,296.16275920000004
2021-09-26,PKD_29,74.74079539937381,0.1,296.16275920000004
2021-09-26,PKD_31,75.08662729335471,0.1,296.16275920000004
2021-09-26,PKD_35,26.69686857938867,0.1,296.16275920000004
2021-09-26,PKD_41,62.15011905427664,0.1,296.16275920000004
2021-09-26,PKD_46,73.51352259377957,0.1,296.16275920000004
2021-09-26,PKD_47,76.52714593974603,0.1,296.16275920000004
2021-09-26,PKD_49,94.24044329000617,0.1,296.16275920000004
2021-09-26,PKD_55,76.73407206034233,0.1,296.16275920000004
2021-09-26,PKD_62,56.2478841816793,0.1,296.16275920000004
2021-09-26,PKD_68,60.05540623464546,0.1,296.16275920000004
2021-10-03,PKD_01,93.29539560045407,0.1,310.80924792
2021-10-03,PKD_10,100.0,0.1,310.80924792
2021-10-03,PKD_16,96.26212478023477,0.1,310.80924792
2021-10-03,PKD_23,95.67266577578783,0.1,310.80924792
2021-10-03,PKD_24,100.0,0.1,310.80924792
2021-10-03,PKD_29,95.14503030084312,0.1,310.80924792
2021-10-03,PKD_31,94.74435621316393,0.1,310.80924792
